id,tipo,valor,descricao,latitude,longitude,estado,dimensao (m²)
642142e6fe7ecfb107dd098bc8631ce3,Apartamento T3,157500.0,"Arrenda-se Excelente Apartamento T3 Mobiliado no Xiluva Jardim

Caraterísticas:

3 Quartos com roupeiros
1 suíte;
2 Wcs;
Sala super Espaçosa com mesa de jantar;
Cozinha Super equipada moderna;
Máquina de lavar e secar roupa;
Máquina de lavar louça;
Varanda com vista a piscina;
Área de serviços;
Entrada de serviços;
Piscina comum;
Estacionamento para 2 viaturas;
Calmo com Segurança 24H/7
Cerca Eletrica;
Gerador;
Serviço de video vigilancia;
Inter-Comunicador.

Localizado no Bairro da Sommerschield 2, na rua por de tras do Hotel Gloria

Valor da renda: 2.500 USD (taxa de condominio inclusa)",-25.9696245518,32.5864494259,Usado,600
27cf1b0ab78468c11c25cd258daa6d26,Apartamento T2,135000.0,,-25.9687519257,32.5826146578,Novo,130
765a7da1c826d3719db0c7a24512a7ad,Apartamento T3,135000.0,"Arrenda-se: Apartamento T3 mo Condominio UMRAN | POLANA, MAPUTO

Apartamento elegante, totalmente mobilado e climatizado, localizado numa das zonas mais valorizadas de Maputo Rua Chiúnde, com fácil acesso à Av. Friedrich Engels.

 Destaques do Imóvel:
 
 3 Quartos (incluindo 1 suíte) 
 3 Casas de banho modernas 
 Sala ampla e confortável 
 Cozinha equipada 
 Totalmente mobilado e climatizado 
 Estacionamento para 1 viatura 
 Segurança 24h/7 

 Viva com conforto e segurança numa zona tranquila, próxima a escolas, supermercados, restaurantes e serviços essenciais.

Preço: 
Renda: 130.000 MZN

Para mais informações sobre o imóvel, não hesite em contactar.",-25.9668091462,32.5802392146,Usado,150
974c3b1bfa37dd8604f4bdfa4b0f5a53,Apartamento T3,28380000.0,"Apartamento T3 Duplex no Maresias 
CONDOMÍNIO MARESIASAPARTAMENTO T3 DUPLEX MOBILADO| ARRENDAMENTO
Excelente Apartamento T3 Duplex Mobilado no Condomínio Maresias na Av. Barnabé Thawé Bairro da Polana
Renda: 2500 Usd
Venda: 440.000 Usd
TOTALMENTE MOBILADO
3 Quartos com roupeiros
Suítes
2 Casas de banho gerais 
Sala com varanda 
Compartimentos amplas 
Quartos com guarda fatos 
Vista ao mar 
Parque pra 2 viaturas
*Extras*
Piscina
Segurança 24h
Guarita

3-Bedroom Duplex Apartment in Maresias
MARESIAS CONDOMINIUMFURNISHED 3-BEDROOM DUPLEX APARTMENT|RENTAL
Excellent Furnished 3-Bedroom Duplex Apartment in the Maresias Condominium on Av. Barnabé ThawéPolana Neighborhood
Income: 2,500 USD
Sale: 440,000 USD
FULLY FURNISHED
3 Bedrooms with wardrobes
Suites
2 General bathrooms
Living room with balcony
Large compartments
Bedrooms with wardrobes
Sea view
Parking for 2 vehicles
*Extras*
Swimming pool
24-hour security
Guardhouse
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9662293841,32.5820534736,Usado,190
5a47be9e01392bb65bfc9f20313df052,Apartamento T3,135000.0,"Apartamento T3 no Xiluva Jardim 
Apartamento T3 no Condomínio Xiluva Jardim. 
2 WC 
O apartamento é equipado com ares condicionados, vem com uma suite, todos os quartos com guarda-fatos, cozinha equipada (geleira, frigorífico, fogão, microondas, máquina de lavar roupa e loiça), área de serviço. O condomínio tem segurança, possui piscina e o apartamento tem direito a dois lugares de estacionamento.
Valor da renda: 135.000,00 MZN líquidos + 11.757,66 MZN de condomínio.
Localizada no Bairro da Sommerschild 2.

3-Bedroom Apartment in Xiluva Jardim
3-Bedroom Apartment in the Xiluva Jardim Condominium.
2 Bathrooms
The apartment is equipped with air conditioning, a suite, all bedrooms with wardrobes, a fully equipped kitchen (refrigerator, refrigerator, stove, microwave, washing machine, and dishwasher), and a laundry area. The condominium has security, a swimming pool, and the apartment is entitled to two parking spaces.
Rent price: MZN 135,000.00 net + MZN 11,757.66 condo fees.
Located in the Sommerschild 2 neighborhood.
Mais Informações Contacte
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9681608819,32.580013244,Usado,190
145428839123b89618597046f3f0506e,Apartamento T2,100000.0,"Disponível excelente apartamento T2 com uma suíte, ideal para quem procura conforto, comodidade e qualidade de vida.

Características:
* 2 quartos (incluindo 1 suíte)
* Sala ampla e bem iluminada
* Cozinha equipada
* Casa de banho adicional
* Varanda
* Estacionamento na cave
Comodidades do condomínio:
* Piscina
* Ginásio

Extras:
* Totalmente mobilado e equipado
* Boa localização
* Segurança e fácil acesso a serviços

Preço : 100.000 mzn 

Para mais informações sobre o imóvel, não hesite em nos contactar",-25.9672286033,32.5817443445,Novo,120
503d38506f94eda4d60eb01738e0bb71,Apartamento T3,22575000.0,,-25.9643546005,32.583309169,Usado,190
b0e5e0d766913ddd2494210b1f1176b9,Apartamento T1,103200.0,"Apartamento T1 no Platinum 
Arrenda-se Apartamento T1 mobilado no condomínio Platinum.
 :
1 Quarto en-suite 
Sala ampla e confortável 
Área de serviço para trabalhadores 
Condomínio organizado com 2 elevadores novos 
Parqueamento privado 
 Localização: Bairro da Polana, Av. Julius Nyerere
Preço: 1600 USD.

One-bedroom apartment in Platinum
Furnished one-bedroom apartment for rent in the Platinum condominium.
 Property Details:
1 en-suite bedroom 
Spacious and comfortable living room 
Service area for workers 
Organized condominium with 2 new elevators 
Price parking 
 Location: Polana neighborhood, Julius Nyerere Avenue
Price: 1600 USD.


Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9677907937,32.5884373825,Usado,60
6e502da3eadad83a1b202d6f3b6f1e04,Apartamento T2,130000.0,"Apartamento T2 no Olímpico Terrace 
*EDIFÍCIO OLIMPIC TERRACE*
*T2 SEM MÓVEIS | ARRENDAMENTO*
*APENAS 130.000,00 MZN*
APARTAMENTO ÚNICO
 Cozinha totalmente equipada (máquina de lavar louça e roupa, geleira e fogão);
 Dois (2) Quartos com roupeiro (uma suite);
 Sala ampla;
 Quarto e sala com acesso a varanda;
 Vista ao mar ou cidade;
 Totalmente climatizado;
Oferecemos
 Piscina;
 Ginásio;
 Sauna;
 Quatro (4) elevadores (um de carga);
 Gerador de energia;
 Segurança 24 horas;
 Um (1) lugar de estacionamento.


2-Bedroom Apartment in the Olímpico Terrace
*OLIMPIC TERRACE BUILDING*
*UNFURNISHED 2-BEDROOM APARTMENT | FOR RENT*
*ONLY 130,000.00 MZN*
UNIQUE APARTMENT
 Fully equipped kitchen (dishwasher, washing machine, refrigerator, and stove);
 Two (2) bedrooms with wardrobes (one suite);
 Spacious living room;
 Bedroom and living room with access to a balcony;
 Ocean or city views;
 Fully air-conditioned;
 Swimming pool;
 Gym;
 Sauna;
 Four (4) elevators (one freight);
 Power generator;
 24-hour security;
 One (1) parking space.

Mais Informações Contacte
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9663574279,32.5792911593,Usado,120
58c0872819ce41f756b91c878985f5a4,Apartamento T3,110000.0,"Arrendamento: 

 Apartamento T3 Mobilado No Condomínio Deco Residence No Bairro Da Polana Cimento

Descrição do imóvel: 

3 Quartos Uma Suite
Roupeiros 
Sala
Cozinha Moderna & Equipada
Wc Comum
Ar Condicionado 
Água Quente 
Área De Serviço
Elevador 
Parqueamento

Preço : 110.000 mzn 

Para mais informações contacte-nos",-25.9667723574,32.5810383069,Usado,165
20017359e4ecbbb1088c456d3c496cc8,Apartamento T3,150000.0,"Apartamento T3 no Villa Anturio 
Arrenda-se Apartamento T3
No condomínio Vila Anturio
Av. Kim Il Sung / Av. Kwame Nkrumah 
Renda: 150,000 MT (Negociáveis)
- 3 Quartos (2 Suítes)
- 3 WC 
- Sala Ampla
- 1 WC comum
- Parqueamento p/ 2 viaturas 
- Area de serviço

3-Bedroom Apartment in Villa Anturio
3-Bedroom Apartment for Rent
In the Vila Anturio Condominium
Kim Il Sung Avenue / Kwame Nkrumah Avenue
Rent: 150,000 MT (Negotiable)
- 3 Bedrooms (2 Suites)
- 3 Bathrooms
- Spacious Living Room
- 1 Shared Bathroom
- Parking for 2 vehicles
- Service Area

Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.969435737,32.5798560082,Usado,190
123ec0ea646a7df0fa188e13798927f3,Apartamento T1,96750.0,"Arrenda-se Apartamento T1 Mobiliado no Condomínio Olímpico terrace. 
Apresentando a seguinte descrição:
- 1Quarto. 
- 2 Casas de banho. 
- Vista ao Mar
- Pronta a habitar. 
- Piscina Comum.
- Cozinha equipada. 
- Sala.
- Área de Serviços.
- Climatizada.
- Varandas.
- Ginásio e salão de festas. 
- Estacionamento para 1 carro 
Localizado no Bairro da Polana na cidade de Maputo
Preço: 1500 USD sem moveis, com moveis 2250 Usd.

Mais Informações Contacte
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9670543419,32.5802287526,Usado,100
30818582e47faf9c070ea8e72358fea6,Apartamento T3,38700000.0,"VENDE-SE LUXUOSO APARTAMENTO T3 NO CONDOMÍNIO LOTUS RESIDENCE POR 600 000USD COM SEGUINTES CARACTERISCTICAS:*

>>3 Quartos
>>1 Suit
>>3 WC Geral
>> 2 Cozinha equipada 
>> Sala super espaçosa 
>> 1 Vista ao mar
>>Piscina
>>Ginasio
>>Gerador

Preço: 600 000USD

CONTACTO:
 (telefone) WhatsApp/chamada
 (telefone) somente chamada",-25.9645689634,32.5836101212,Novo,210
6f6af730873481e8506b9806c7531e64,Apartamento T3,3500000.0,"(telefone) 




Endereço com alguns detalhes:


 Bairro da Malhangalene B, concretamente na zona da Fundação Salazar, próximo do Centro de Saúde da Malhangalene, Shoprite...


 O apartamento situa-se no 3° andar e último num prédio com estacionamento em frente.




Outros aspectos:


 Três quartos 


 Guarda-roupas 


 Casa de banho 


 Sala de estar/jantar(espaçosa)


 Cozinha com armários 


 Área de serviços 


 Varanda


 Água 24hrs 


 Estacionamento em frente ao prédio 









Venda: 3.500.000Mzn(valor negociável)",-25.9688770501,32.5839131405,Renovado,147
0af93542aa69fd0ac51b616becdc1b1a,Apartamento T3+4,200000.0,"Arrenda-se Excelente Apartamento T3 no Condomínio Platinum Residence, localizado no centro da Cidade de Maputo numa área nobre 


Arrenda-se apartamento Mobiliado 
3 quartos com roupeiros (1 suite)
Sala espaçosa 
2 WCs comuns 
Cozinha equipada 
Área de serviço
Vista a cidade
Condomínio calmo e seguro 
Estacionamento para duas viaturas

Renda: 200.000,00MZN (incluindo a taxa do condomínio)

Av. Julius Nyerere, Polana.",-25.9664617943,32.5843555845,Usado,600
3b833d7e55d41fe977c2ac31d058ccb7,Apartamento T3,180000.0,"Apartamento T3 com móveis no condomínio The palm, disponível para arrendamento


Descrição do imóvel:


 T3
 1 Suíte
 3 casas de banho
 Sala ampla
 Cozinha moderna
 Climatizada
 Ginásio
 Piscina
 salão de festas


Preço : 180.000 mzn


Para mais informações sobre o imóvel, não hesite em nos contactar",-25.9677053881,32.5897600608,Novo,190
620add7abed0bac6fd698445c93cf783,Apartamento T3,193500.0,"Apartamento T3 no Platinum 
Arrenda-se Apartamento T3 Mobilado/ Sem móveis no Condomínio Platinium
Vista ao mar 
Uma Suite
1 Wc geral 
1 Wc de serviço 
Cozinha Moderna e totalmente equipada 
Sala com varanda com vista ao Mar
Piscina comum
Estacionamento para 2 carros
Budget 
3,000 USD negociáveis

3-Bedroom Apartment at Platinum
Furnished/Unfurnished 3-Bedroom Apartment for Rent in Platinum Condominium
Ocean View
One Suite
1 Bathroom
1 Guest Bathroom
Modern, Fully Equipped Kitchen
Living Room with Balcony and Ocean View
Shared Pool
Parking for 2 Cars
Budget
3,000 USD Negotiable
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9662242708,32.5785912615,Usado,190
b96c9e5bbd94afe6ad0f9a583bc6789c,Apartamento T4,29025000.0,,-25.9663833217,32.5812647244,Usado,190
ab1d138bdf9401908fcec57d5246338b,Apartamento T1,96000.0,"ARRENDA-SE ApartamentoT1Mobilado com VistaaoMar no ParkMoza 

100000MTN (TAXA DE CONDOMÍNIO INCLUSA) 
PARKMOZA 

Detalhes do Imóvel 
- 1 quarto suíte com roupeiros 
- 1 WC social 
- Sala com varanda 
- Mobilado 
- Cozinha equipada 
- Vista ao mar 
- Piscina 
- Estacionamento para 1 carro 

Contato  (telefone)",-25.9720937088,32.5863660378,Novo,90
89558a5a5fbd352e3212f039cb835de2,Apartamento T2,10800000.0,"Apartamento T2 | 3º andar:



2 Quartos | Sala (com A/C) | Varanda | Cozinha | WC (com termo-acumulador)| Área de Serviços)| 

 Localização: Av. Julius Nyerere, frente ao Hotel Avenida, Bairro da Polana Cimento A, próximo do Mundo’s.





VENDA:


Preço: 10.800.000Mzn




RENDA:


Preço: 55.000Mzn",-25.9665726794,32.5837051213,Renovado,142
4c93cef72df3a848a35bd61008629e17,Apartamento T3,100000.0,"Apartamento T3 no Impala
Predio Impala ( ao lado de predio Golf ) 
- 10 andar 
- 4 casa d banhos
- 3 quartos 
- cozinha americana
- dispensa
- espaco para 2 
Renda : 100.000 ( condomínio incluso)

3-Bedroom Apartment in Impala
Impala Building (next to Golf)
- 10th floor
- 4 bathrooms
- 3 bedrooms
- Open-plan kitchen
- Pantry
- Space for 2 
Income: 100,000 (condominium fees included)

Mais Informações Contacte
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9659186126,32.5839743916,Usado,190
7b6c59271a7ab7174d6f47abd80b15f6,Apartamento T3,120000.0,"T3 de Luxo no Complexo Tivane
ARRENDA-SE Apartamento Mobilado T3 no Condomínio Complexo Tivane, Av. Armando Tivane Polana Maputo 
completamente mobiliado e equipado
3 quartos (1 grande e 2 médios)
2 casas de banho 
1 cozinha moderna 
1 zona de lavandaria 
Ar condicionado em todas as divisões 
1 lugar de estacionamento 
Gerador
Segurança 24/7
Renda : 120.000 mts (com condomínio incluído)

Luxury 3-Bedroom Apartment in the Tivane Complex
Furnished 3-bedroom apartment for rent in the Tivane Complex, Av. Armando Tivane, Polana, Maputo. Fully furnished and equipped.
3 bedrooms (1 large and 2 medium)
2 bathrooms
1 modern kitchen
1 laundry area
Air conditioning in all rooms
1 parking space
Generator
24/7 security
Rent: 120,000 MZN (including condominium fees)
Mais Informações Contacte
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9636859899,32.5824856961,Usado,190
129b0c56f4fa4045da2c93a42fc53bcb,Apartamento T3,258000.0,"Apartamento T3 no Platinum 
ARRENDA-SE LUXUOSO APARTAMENTO T3 MOBILADO PRONTO A ENTRAR
NO CONDOMÍNIO PLATINUM NA AV. JULIUS NYERERE
MÓVEIS NOVOS POR ESTREAR
Preço: 4000$
 3 quartos ( sendo 1 Suíte com walking close )
 Cozinha completamente equipada:
-Máquina de lavar roupa
-Máquina de lavar louça -frigorífico 
-Fogão e Forno embutidos
-tábua com ferro de engomar
 Loiças NOVAS POR ESTREAR 
 toalhas lençóis tudo novo etc
 Sala ampla e espaçosa 
 Segurança 24Horas 
 Parqueamento privado
 Piscina
 Gerador

Luxury 3-bedroom furnished apartment for rent in Platinum Condominium on Julius Nyerere Avenue. Ready to move in. Brand new furniture.
Price: $4000
 3 bedrooms (1 suite with walk-in closet)
 Fully equipped kitchen:
- Washing machine
- Dishwasher - Refrigerator
- Built-in stove and oven
- Iron and ironing board
 Brand new dishes
 Towels, sheets, everything new, etc.
 Large and spacious living room
 24-hour security
 Private parking
 Swimming pool
 Generator
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9661666589,32.5810775712,Usado,190
3d8980ddce9311812ee31b88f384cdfe,Apartamento T3,193500.0,"Apartamento T3 no Galáxia Mar 
Arrendamos Apartamento T3 sem móveis no Condomínio #Galaxia #Mar.
Características:
- 3 quartos com varandas
- 4 wcs ( 2 suites, 1 geral, 1 para empregado)
- Cozinha equipada
- Área de serviço
- parqueamento para estacionamentos
- Compartimentos climatizados
- Segurança 24h
- Varanda
- Vista para o mar frontal e lateral
São USD 3000
Condomínio Galaxia Mar
Endereço: Av. Bernabé Thawé no Bairro nobre de

3-Bedroom Apartment in Galáxia Mar
We rent an unfurnished 3-bedroom apartment in the #Galaxia #Mar Condominium.
Features:
- 3 bedrooms with balconies
- 4 bathrooms (2 en-suite, 1 general, 1 for staff)
- Equipped kitchen
- Laundry area
- Parking space
- Air-conditioned rooms
- 24-hour security
- Balcony
- Front and side sea views
Rent: USD 3000
Galaxia Mar Condominium
Address: Av. Bernabé Thawé in the upscale neighborhood of
Mais Informações Contacte
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9638083808,32.5806539007,Novo,200
2deb9b7e712384cae6d39cddf7e6536b,Apartamento T2,13500000.0,"Vende-se no Edificio Golf Residence Apartamento T2 com:
1 Suite
Vista ao mar
Cozinha equipada 
Garagem para 2 carros
Segurança 24 horas
Piscina Comum 
Ginásio 
Valor:13.500.000 de meticais 
Bairro da Somerchield 2",-25.9659670238,32.5809303547,Usado,150
30aaad64254c1fef81267da781c84c4b,Apartamento T3,130000.0,"ARRENDA-SE: Apartamento T3 Mobilado no condomínio Sun Rise (Av. Marginal)
Preco: *130.000 MZN* (Condo incl.)
- 3x quartos ( 1x Ensuite)
- 2x WC
- Apartamento Mobilado
- Seguranca 24h
- Vista excelente ao Mar
- Cozinha equipada 
- 2x Estacionamentos 
- Piscina 
Disponibilidade: Imediata

Localização: destacamento feminino, próximo a presidência",-25.9633927408,32.5810673535,Usado,205
16fd6efc21cfe50ef3aaa98e20b54341,Apartamento T2,170000.0,"Arrendar : Excelente Apartamento T2 no Park moza (Av da Marginal)

Descrição do imóvel:

- Mobilado 
- 2 Quartos (1 Ensuite)
- Sala Ampla
- Cozinha Moderna Equipada.
- Ar Condicionado 
- Piscina comum.
- Segurança Privada 24/7
- Sistema de Combate a Incêndios
- 1 Parqueamento

Preço : 170.000 mzn

Para mais informações sobre o imóvel, não hesite em nos contactar",-25.9657260804,32.5828352296,Novo,150
e26208cda45d0572b4eda0d3df247396,Apartamento T3,5900000.0,"Endereço com alguns detalhes:


 Bairro do Alto Maé ’A’, Av. Romão Fernandes Farinha esquina com a Av. Ahmed Sekou Touré, concretamente na zona da Belita, próximo do Cenáculo Maior, Jardim dos Madgermans...


 Zona comercial e residencial. 


 O apartamento situa-se no 2° num prédio com 3 andares, estacionamento privado e segurança 24hrs.






Dados complementares:


 Três quartos 


 Guarda-roupas 


 Casa de banho 


 Sala de estar/jantar


 Cozinha moderna 


 Área de serviços 


 Três Varandas


 Água 24hrs 


 Termo-acumulador 








 (telefone)",-25.9667807389,32.5808020528,Renovado,162
9b1b6313245e9fe5eaa97763ffeeb44e,Apartamento T3,154800.0,"Apartamento T3 no Edifício Palmar
CONDOMÍNIO PALMARAPARTAMENTO T3| SUPER VENDA
Arrenda-se: Luxuoso Apartamento T3, Novíssimo condominio Palmar próximo ao Hospital Privado de Maputo e Escola Portuguesa Bairro da Sommerschield 2
Preço da renda: 2400 USD 
 Apartamento bastante espaçoso com muita luz;
 1 Suite, 2 quartos normais, todos climatizados e com varandas;
 Sala ampla com varanda panorâmica;
 Cozinha pronta com eletrodomésticos;
 Área de serviço com wc de serviço;
 Edifício novo com 2 elevadores funcionais;
 2 Lugares de estacionamento cobertos;
 Edifício com gerador;
 Excelentes áreas comuns com ginásio e piscina;
 Zona turística e muito agradável.

3-Bedroom Apartment in the Palmar Building
PALMAR CONDOMINIUM 3-BEDROOM APARTMENT | SUPER SALE
For Rent: Luxurious 3-bedroom apartment, brand new Palmar condominium near Maputo Private Hospital and Portuguese School Sommerschield 2 neighborhood
Rent: USD 2400
 Very spacious apartment with plenty of light;
 1 suite, 2 regular bedrooms, all air-conditioned and with balconies;
 Large living room with panoramic balcony;
 Fully equipped kitchen with appliances;
 Service area with guest bathroom;
 New building with 2 functional elevators;
 2 covered parking spaces;
 Building with generator;
 Excellent common areas with gym and swimming pool;
 Tourist area and very pleasant.

Mais Informações Contacte
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9661813622,32.5843063638,Usado,190
6590fd97e3495b7f5be29dff0c1748be,Apartamento T3,258000.0,"Apartamento Penthouse T3 no Mirasol 
Arrenda -se a USd 4000 penthouse T3 no condominio Mirasol com vista para o mar- Rua das Orquideas proximo ao cafe sol com os seguintes compartimentos:
Tres quartos suites, 
Uma casa de banho social,
Uma varanda ampla para lazer,
Um sala ampla,
Uma cozinha 
Os quartos todos com armarios,
Area comum com piscina, jardim e Churrasqueira,
2lugares para estacionamento 
Segurança 24hrs.

3-Bedroom Penthouse Apartment in Mirasol
For rent for USD 4,000, a 3-bedroom penthouse in the Mirasol condominium with ocean views on Rua das Orquideas, near Café Sol, features the following:

Three en-suite bedrooms,

One shared bathroom,

A spacious balcony for leisure,

A spacious living room,

A kitchen,

All bedrooms with closets,

Common area with pool, garden, and barbecue area,

Two parking spaces,

24-hour security.

Mais Informações Contacte
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9714822789,32.5820082295,Usado,190
247806b4e70062df7628da829c846c81,Apartamento T3,193500.0,"Apartamento T3 no VQ Corner
Arrenda-se , 
Localização premium: Av. 24 de Julho
A poucos metros do mar
Próximo ao Museu & centro histórico
Vista privilegiada + arquitetura moderna
Você ainda vai esperar mais tempo para viver como merece? 
Um espaço que combina *design moderno, localização premium e vista de tirar o fôlego.* 
 
 *3 Suítes* com roupeiros embutidos privacidade e conforto garantidos.
4 WC
2 Lugares de estacionamento 
 *Sala ampla* e luminosa ideal para viver e receber 
 *Cozinha moderna* para quem valoriza funcionalidade com elegância 
 *WC de apoio* 
 *Termoacumulador* água quente sempre pronta 
 *Piscina & Ginásio* bem-estar no seu próprio prédio 
 *Gerador* nunca fique sem energia 
 *Estacionamento subterrâneo* 
 *Elevador moderno* 
 *Varandas com vista parcial para o mar e Ponte Maputo-Katembe* 
Renda: 3000 USD
 * .
 Mais do que um apartamento, um estilo de vida exclusivo seguro, elegante e pronto para receber os seus melhores momentos.

3-Bedroom Apartment in VQ Corner
For Rent
Premium Location: Av. 24 de Julho
A few meters from the sea
Close to the Museum & historic center
Privileged view + modern architecture
Are you going to wait any longer to live as you deserve?
A space that combines *modern design, premium location and breathtaking views.*
Features that make all the difference
 *3 Suites* with built-in wardrobes guaranteed privacy and comfort.
4 Bathrooms
2 Parking Spaces
 *Spacious and bright living room* ideal for living and entertaining
 *Modern kitchen* for those who value functionality with elegance
 *Guest bathroom*
 *Water heater* hot water always ready
 *Swimming pool & Gym* well-being in your own building
 *Generator* never be without power
 *Underground parking*
 *Modern elevator*
 *Balconies with partial views of the sea and Maputo-Katembe Bridge*
Rent: 3000 USD

Mais Informações Contacte
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9708521376,32.5873026145,Novo,200
2cfeb68ba76ff3a7aac30af1ae0ec63f,Apartamento T3,45150000.0,"().
 Vista ao mar;
 Sala muito ampla;
 3 Quartos amplos, todos en suite;
 Cozinha moderna equipada;
 6 lavabos no total;
 Todos cómodos climatizados;
 Termo acumulador;
 Área de serviços com wc;
 Gerador de energia;
 Piscina;
 Jardim;
 Ginásio;
 Estacionamento para 2 viaturas;
 Segurança privada 24h.
Preço: 700.000 fixos, não negociáveis.
Av. Julius Nyerere (BNI), em frente a entrada da UEM, Sommerschiel 2, próximo ao Café Sol, Hospital Privado e as Escolas Portuguesa, Francesa e Americana.

3-Bedroom Apartment in the Xiluva Grande Condominium (BNI).
 Sea view;
 Very spacious living room;
 3 large bedrooms, all en suite;
 Modern equipped kitchen;
 6 bathrooms in total;
 Air-conditioned rooms throughout;
 Water heater;
 Service area with toilet; Power generator;
 Swimming pool;
 Garden;
 Gym;
 Parking for 2 vehicles;
 24-hour private security.
Price: 700,000 fixed, non-negotiable.
Av. Julius Nyerere (BNI), opposite the entrance to UEM, Sommerschiel 2, near Café Sol, Private Hospital and the Portuguese, French and American Schools.
Mais Informações Contacte
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9701085945,32.5807627831,Usado,190
599fd7dac2a578b90cdcb5c2a34e8892,Apartamento T3,150000.0,"Excellent 3-bedroom apartment for rent in the Jacarandá condominium. 
 Condominium (Indigo Residence)

T3 (1 suite with hydromassage)
Furnished
4 bathrooms (one service bathroom)
Equipped kitchen
Service area with washing machine
Pool
Parking in the basement
1 vehicle
High floor with sea view, spacious balcony
3 Elevators, Generator

Price : 150.000 mzn + Condominium fee",-25.9707985488,32.580227528,Novo,220
2881eac7525b3935cb1c36e6a7f66aba,Apartamento T2,90000.0,"ARRENDA-SE Apartamento T2 (R/C)
 Localização: Cruzamento Av. Kim Il Sung & Av. Mao Tsé Tung.

 Destaques: Totalmente reabilitado (estrear), quintal privado com jardim, 1 vaga, perfil misto (Habitação/Escritório).
Sommerschild 

 Valor: 90.000 MT (Sem mobília)
Contacto: + (telefone) WhatsApp/Chamada",-25.9682844783,32.589662365,Usado,160
3310e3fb287ae417aeb99e018c8ee4b2,Apartamento T1,167700.0,"Arrenda-se Apartamento T1 com 2 wc no JN 130
Vista ao mar.
Mobilado.
Piscina 
Ginásio 
Estacionamento 
Varanda 
Segurança 24h. 
Preço: 2600 usd incluindo a taxa de condomínio. 
Localizado na Polana, Av. Julius Nyerere, Maputo, Moçambique.

1 bedroom apartment for rent with 2 bathrooms in JN 130
Sea view.
Furnished.
Pool
Gymnasium
Parking
Balcony
24 hour security.
Price: 2600 USD including condominium fee.
Located at Polana, Av. Julius Nyerere, Maputo, Mozambique.

Mais Informações Contacte
Entre no Website e encontre mais imóveis
Telefone: + (telefone) Chamadas/Whatsapp
Telefone: + (telefone) Chamadas/Whatsapp
Website:  (url)  
E-Mail:  (email)",-25.9660172014,32.5785992605,Usado,100
